Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	Vu [m3]	Vb [m3]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_u[kg]	m_v[kg]	 cv_u[J/kg]	 cp_u [J/kg]	 kappa_u [-]	 U_u [J]	 cv_b[J/kg]	 cp_b [J/kg]	 kappa_b [-]	 U_b [J]	Zu_O2 [kg]	Zu_CO2 [kg]	Zu_H2O [kg]	Zu_N2 [kg]	Zu_H [kg]	Zu_O [kg]	Zu_N [kg]	Zu_H2 [kg]	Zu_OH [kg]	Zu_CO [kg]	Zu_NO [kg]	Zu_Diesel [kg]	Zb_O2 [kg]	Zb_CO2 [kg]	Zb_H2O [kg]	Zb_N2 [kg]	Zb_H [kg]	Zb_O [kg]	Zb_N [kg]	Zb_H2 [kg]	Zb_OH [kg]	Zb_CO [kg]	Zb_NO [kg]	Zb_Diesel [kg]	
-26	0.007098854	6.68E-05	1	1.50E-51	868.6577247	1	868.6577247	1943.039783	23.596	23.59583996	2488.135148	0.27598293	8.195813981	0	0	0	2595.53489	0.287895666	5.723044576	0	0.008942563	916.4949278	31.28724496	31.28724496	0	472.7492182	24.06400073	0.186975968	2595.529965	0.013881623	6.30E-04	6.30E-04	1.00E-55	859.7292625	1147.764174	1.335029787	-193.0060455	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-25.5	0.007154314	6.56E-05	1	1.52E-51	873.7795772	1	873.7795772	1947.421839	24.159	24.15936817	2161.308511	0.239731454	8.315679708	0	0	0	2655.817621	0.294582202	5.870335677	0	0.00907335	916.4949278	31.28724496	31.28724496	0	479.4983672	24.65627634	0.192101228	2655.812563	0.013825068	6.30E-04	6.30E-04	1.00E-55	860.9413428	1148.976255	1.334558114	-190.2299295	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-25	0.007209773	6.45E-05	1	1.55E-51	878.864178	1	878.864178	1951.77481	24.735	24.73450698	1625.509617	0.18030086	8.405830138	0	0	0	2716.437822	0.301306169	6.020988762	0	0.009171715	916.4949278	31.28724496	31.28724496	0	486.2510869	25.26320003	0.19727896	2716.432639	0.0137695	6.30E-04	6.30E-04	1.00E-55	862.138788	1150.1737	1.334093438	-187.4701451	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-24.5	0.007265233	6.33E-05	1	1.58E-51	883.9908502	1	883.9908502	1956.16632	25.324	25.32354905	1888.889377	0.209514835	8.510587555	0	0	0	2778.304421	0.308168387	6.175072955	0	0.009286017	916.4949278	31.28724496	31.28724496	0	493.0737889	25.88485846	0.202574855	2778.29909	0.013714926	6.30E-04	6.30E-04	1.00E-55	863.340257	1151.375169	1.333628496	-184.6836515	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-24	0.007320693	6.22E-05	1	1.61E-51	889.0989918	1	889.0989918	1960.544617	25.925	25.92484359	1582.757449	0.175558807	8.598366959	0	0	0	2840.687209	0.31508786	6.332616885	0	0.009381794	916.4949278	31.28724496	31.28724496	0	499.9065462	26.52130475	0.207935624	2840.681748	0.013661352	6.30E-04	6.30E-04	1.00E-55	864.5315016	1152.566413	1.333168787	-181.9033797	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-23.5	0.007376153	6.11E-05	1	1.64E-51	894.2317175	1	894.2317175	1964.946476	26.54	26.53966753	1725.879198	0.191433813	8.694083865	0	0	0	2904.094707	0.322120994	6.493677382	0	0.009486232	916.4949278	31.28724496	31.28724496	0	506.7855141	27.17255467	0.213398115	2904.089104	0.013608785	6.30E-04	6.30E-04	1.00E-55	865.7225694	1153.757481	1.332710411	-179.1058755	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-23	0.007431613	6.01E-05	1	1.66E-51	899.3377044	1	899.3377044	1969.327999	27.167	27.16650615	1392.498763	0.154455392	8.771311561	0	0	0	2967.866997	0.32919459	6.658274678	0	0.009570497	916.4949278	31.28724496	31.28724496	0	513.6551659	27.83858264	0.218913516	2967.861271	0.013557232	6.30E-04	6.30E-04	1.00E-55	866.9015665	1154.936478	1.332257921	-176.3191329	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-22.5	0.007487072	5.90E-05	1	1.69E-51	904.4348054	1	904.4348054	1973.704375	27.806	27.80583051	1264.557547	0.140264205	8.841443664	0	0	0	3032.195308	0.33632986	6.826439608	0	0.009647019	916.4949278	31.28724496	31.28724496	0	520.5266728	28.51931751	0.224495245	3032.189456	0.013506698	6.30E-04	6.30E-04	1.00E-55	868.072697	1156.107609	1.331809666	-173.5334666	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-22	0.007542532	5.80E-05	1	1.72E-51	909.5304467	1	909.5304467	1978.081904	28.458	28.45778804	1241.333069	0.137688155	8.910287741	0	0	0	3097.150394	0.343534652	6.998206933	0	0.009722135	916.4949278	31.28724496	31.28724496	0	527.4020278	29.21463807	0.230147932	3097.144415	0.01345719	6.30E-04	6.30E-04	1.00E-55	869.2377139	1157.272626	1.33136495	-170.7448483	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-21.5	0.007597992	5.70E-05	1	1.75E-51	914.6113162	1	914.6113162	1982.449133	29.122	29.12184381	1120.216903	0.124254	8.972414741	0	0	0	3162.525855	0.350786071	7.173599969	0	0.009789923	916.4949278	31.28724496	31.28724496	0	534.2610124	29.92436847	0.23585557	3162.519758	0.013408713	6.30E-04	6.30E-04	1.00E-55	870.3936388	1158.428551	1.330924881	-167.9605993	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-21	0.007653452	5.60E-05	1	1.79E-51	919.6575691	1	919.6575691	1986.788995	29.797	29.79718007	838.5199924	0.093008294	9.018918888	0	0	0	3228.006438	0.35804915	7.352624544	0	0.009840664	916.4949278	31.28724496	31.28724496	0	541.0742127	30.64827341	0.241593731	3228.000234	0.013361275	6.30E-04	6.30E-04	1.00E-55	871.5360852	1159.570997	1.330491091	-165.1916663	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-20.5	0.007708912	5.50E-05	1	1.82E-51	924.6735414	1	924.6735414	1991.105115	30.484	30.48368614	637.2652266	0.070685198	9.054261487	0	0	0	3293.600354	0.365324801	7.535286945	0	0.009879227	916.4949278	31.28724496	31.28724496	0	547.8383483	31.38605312	0.247361911	3293.594047	0.01331488	6.30E-04	6.30E-04	1.00E-55	872.6661952	1160.701107	1.330063102	-162.435758	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-20	0.007764371	5.41E-05	1	1.85E-51	929.7119071	1	929.7119071	1995.44257	31.183	31.18283324	997.3364979	0.110624155	9.109573564	0	0	0	3360.035965	0.372693811	7.72163385	0	0.009939579	916.4949278	31.28724496	31.28724496	0	554.6100972	32.13733836	0.253213844	3360.02954	0.013269533	6.30E-04	6.30E-04	1.00E-55	873.7959105	1161.830822	1.32963637	-159.6639595	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-19.5	0.007819831	5.32E-05	1	1.88E-51	934.7051077	1	934.7051077	1999.743384	31.892	31.89205998	728.9029056	0.080849611	9.14999837	0	0	0	3426.296707	0.380043426	7.911655563	0	0.009983687	916.4949278	31.28724496	31.28724496	0	561.3024825	32.90168517	0.259072028	3426.290196	0.013225242	6.30E-04	6.30E-04	1.00E-55	874.9101879	1162.9451	1.329216548	-156.9134787	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-19	0.007875291	5.23E-05	1	1.91E-51	939.6029143	1	939.6029143	2003.96435	32.609	32.60919431	5.55	6.16E-04	9.150306172	0	0	0	3491.543098	0.387280529	8.105295828	0	0.009984023	916.4949278	31.28724496	31.28724496	0	567.841511	33.67856974	0.264871328	3491.536528	0.01318201	6.30E-04	6.30E-04	1.00E-55	875.9981144	1164.033026	1.328807685	-154.2121477	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-18.5	0.007930751	5.14E-05	1	1.95E-51	944.4734313	1	944.4734313	2008.163781	33.336	33.3360626	5.55	6.16E-04	9.150613974	0	0	0	3556.739118	0.394512045	8.30255185	0	0.009984359	916.4949278	31.28724496	31.28724496	0	574.3041649	34.46738315	0.27068301	3556.73247	0.013139844	6.30E-04	6.30E-04	1.00E-55	877.0750856	1165.109997	1.328403938	-151.5225465	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-18	0.00798621	5.06E-05	1	1.98E-51	949.2615669	1	949.2615669	2012.294284	34.07	34.07016755	-494.8158894	-0.054884776	9.123171586	0	0	0	3620.953201	0.401634644	8.503369172	0	0.009954416	916.4949278	31.28724496	31.28724496	0	580.6087708	35.26742632	0.276434552	3620.946505	0.013098748	6.30E-04	6.30E-04	1.00E-55	878.1291664	1166.164078	1.328009731	-148.875224	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-17.5	0.00804167	4.97E-05	1	2.01E-51	953.9489117	1	953.9489117	2016.339906	34.81	34.81015311	-1128.281565	-0.125148529	9.060597322	0	0	0	3683.784381	0.408603853	8.707671099	0	0.00988614	916.4949278	31.28724496	31.28724496	0	586.7175457	36.07790496	0.282093157	3683.777654	0.013058727	6.30E-04	6.30E-04	1.00E-55	879.1566546	1167.191566	1.32762638	-146.2805545	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-17	0.00809713	4.89E-05	1	2.04E-51	958.5873877	1	958.5873877	2020.345125	35.557	35.55715832	-1191.014239	-0.132106811	8.994543916	0	0	0	3745.999235	0.415504699	8.915423448	0	0.009814068	916.4949278	31.28724496	31.28724496	0	592.6929868	36.89792485	0.287715335	3745.992465	0.013019787	6.30E-04	6.30E-04	1.00E-55	880.1692287	1168.20414	1.327249468	-143.7099554	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-16.5	0.00815259	4.81E-05	1	2.08E-51	963.1572998	1	963.1572998	2024.292907	36.31	36.30967598	-1395.987562	-0.154842368	8.917122732	0	0	0	3807.207008	0.42229384	9.126570368	0	0.009729593	916.4949278	31.28724496	31.28724496	0	598.4995501	37.72648741	0.293269148	3807.200213	0.012981932	6.30E-04	6.30E-04	1.00E-55	881.1628379	1169.19775	1.326880458	-141.1744659	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-16	0.00820805	4.74E-05	1	2.11E-51	967.6580717	1	967.6580717	2028.182645	37.067	37.06681007	-1550.043163	-0.171930152	8.831157656	0	0	0	3867.332486	0.428962934	9.341051835	0	0.009635795	916.4949278	31.28724496	31.28724496	0	604.1290325	38.56248561	0.298746683	3867.325673	0.012945167	6.30E-04	6.30E-04	1.00E-55	882.1376278	1170.17254	1.326519244	-138.6745463	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-15.5	0.008263509	4.66E-05	1	2.14E-51	972.0540132	1	972.0540132	2031.983517	37.826	37.82622114	-2002.806189	-0.222150441	8.720082436	0	0	0	3925.672	0.435433929	9.558768799	0	0.0095146	916.4949278	31.28724496	31.28724496	0	609.5186232	39.40470044	0.304091287	3925.665195	0.012909496	6.30E-04	6.30E-04	1.00E-55	883.0861773	1171.121089	1.32616852	-136.2301907	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-15	0.008318969	4.59E-05	1	2.18E-51	976.3295571	1	976.3295571	2035.681987	38.586	38.58620128	-2550.949428	-0.282950264	8.578607303	0	0	0	3981.847344	0.441664875	9.779601237	0	0.009360234	916.4949278	31.28724496	31.28724496	0	614.6335011	40.25179802	0.309271013	3981.840563	0.012874923	6.30E-04	6.30E-04	1.00E-55	884.0054853	1172.040397	1.325829326	-133.8502664	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-14.5	0.008374429	4.52E-05	1	2.21E-51	980.5017016	1	980.5017016	2039.292539	39.346	39.34623387	-2865.963024	-0.317891443	8.419661582	0	0	0	4036.081221	0.447680474	10.00344147	0	0.009186807	916.4949278	31.28724496	31.28724496	0	619.4922282	41.10232736	0.314300436	4036.074463	0.012841454	6.30E-04	6.30E-04	1.00E-55	884.899547	1172.934459	1.325500123	-131.5255148	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-14	0.008429889	4.45E-05	1	2.24E-51	984.5764923	1	984.5764923	2042.820244	40.105	40.1053197	-3055.997923	-0.338970036	8.250176563	0	0	0	4088.423947	0.453486308	10.23018463	0	0.009001879	916.4949278	31.28724496	31.28724496	0	624.099281	41.95471909	0.319180906	4088.417218	0.012809091	6.30E-04	6.30E-04	1.00E-55	885.7699581	1173.80487	1.325180267	-129.2527448	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-13.5	0.008485349	4.39E-05	1	2.28E-51	988.5126523	1	988.5126523	2046.229424	40.86	40.86044097	-3595.299353	-0.39878913	8.050781998	0	0	0	4138.017601	0.458987216	10.45967824	0	0.008784317	916.4949278	31.28724496	31.28724496	0	628.3784454	42.80728506	0.323842782	4138.010926	0.012777839	6.30E-04	6.30E-04	1.00E-55	886.6082212	1174.643133	1.324872819	-127.0551794	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-13	0.008540808	4.33E-05	1	2.31E-51	992.3192796	1	992.3192796	2049.527767	41.611	41.61051773	-3975.722195	-0.440985476	7.830289261	0	0	0	4184.965682	0.464194677	10.69177557	0	0.008543734	916.4949278	31.28724496	31.28724496	0	632.3395267	43.65821913	0.328291257	4184.959063	0.012747702	6.30E-04	6.30E-04	1.00E-55	887.4166056	1175.451517	1.324576878	-124.9279579	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-12.5	0.008596268	4.27E-05	1	2.34E-51	996.0613056	1	996.0613056	2052.771088	42.357	42.35679339	-3633.273849	-0.403001246	7.628788638	0	0	0	4230.54683	0.46925052	10.92640083	0	0.008323874	916.4949278	31.28724496	31.28724496	0	636.1003711	44.50559916	0.332624076	4230.540238	0.012718683	6.30E-04	6.30E-04	1.00E-55	888.209148	1176.24406	1.324287261	-122.83495	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-12	0.008651728	4.21E-05	1	2.38E-51	999.6600823	1	999.6600823	2055.891498	43.094	43.09440428	-4014.241205	-0.445257988	7.406159644	0	0	0	4273.163348	0.473977526	11.1633896	0	0.008080961	916.4949278	31.28724496	31.28724496	0	639.5192193	45.34739036	0.336713317	4273.156823	0.012690787	6.30E-04	6.30E-04	1.00E-55	888.9694353	1177.004347	1.324009916	-120.8203046	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-11.5	0.008707188	4.15E-05	1	2.41E-51	1003.095597	1	1003.095597	2058.871597	43.821	43.82079854	-4526.653456	-0.502094545	7.155112371	0	0	0	4312.360145	0.478325219	11.40255221	0	0.00780704	916.4949278	31.28724496	31.28724496	0	642.5570022	46.1814501	0.340520254	4312.353704	0.012664015	6.30E-04	6.30E-04	1.00E-55	889.6918953	1177.726807	1.323746809	-118.8954507	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-11	0.008762648	4.10E-05	1	2.44E-51	1006.42275	1	1006.42275	2061.758574	44.537	44.53663459	-4413.218809	-0.489512421	6.910356161	0	0	0	4349.295358	0.482422058	11.64376324	0	0.007539983	916.4949278	31.28724496	31.28724496	0	645.3238394	47.00553427	0.344133619	4349.288965	0.012638373	6.30E-04	6.30E-04	1.00E-55	890.3883594	1178.423271	1.323493573	-117.0298224	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-10.5	0.008818107	4.05E-05	1	2.47E-51	1009.595173	1	1009.595173	2064.512317	45.238	45.23810334	-4696.94956	-0.520983719	6.649864301	0	0	0	4383.001712	0.486160753	11.88684361	0	0.007255757	916.4949278	31.28724496	31.28724496	0	647.7353364	47.81730531	0.347474494	4382.995386	0.012613862	6.30E-04	6.30E-04	1.00E-55	891.0495954	1179.084507	1.323253513	-115.2495994	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-10	0.008873567	4.00E-05	1	2.50E-51	1012.591841	1	1012.591841	2067.114553	45.922	45.92239638	-5121.70104	-0.568096979	6.365815811	0	0	0	4413.032437	0.489491748	12.13158949	0	0.006945828	916.4949278	31.28724496	31.28724496	0	649.7546027	48.61434188	0.350504819	4413.026186	0.012590486	6.30E-04	6.30E-04	1.00E-55	891.6716631	1179.706575	1.323027998	-113.5667907	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-9.5	0.008929027	3.96E-05	1	2.53E-51	1015.368318	1	1015.368318	2069.526795	46.586	46.58555027	-5925.059548	-0.657205176	6.037213224	0	0	0	4438.400451	0.492305558	12.37774226	0	0.006587285	916.4949278	31.28724496	31.28724496	0	651.2937848	49.39415034	0.35314342	4438.394288	0.012568249	6.30E-04	6.30E-04	1.00E-55	892.2458317	1180.280743	1.322820126	-112.0065863	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-9	0.008984487	3.91E-05	1	2.56E-51	1018.017131	1	1018.017131	2071.82875	47.23	47.22984002	-5720.015126	-0.634461732	5.719982358	0	0	0	4461.251117	0.494840145	12.62516234	0	0.00624115	916.4949278	31.28724496	31.28724496	0	652.5598239	50.15417788	0.355558399	4461.24499	0.012547151	6.30E-04	6.30E-04	1.00E-55	892.7916429	1180.826555	1.322622769	-110.5171862	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-8.5	0.009039947	3.87E-05	1	2.58E-51	1020.45636	1	1020.45636	2073.949596	47.85	47.84953528	-6275.487168	-0.696074463	5.371945126	0	0	0	4479.787874	0.496896234	12.87361045	0	0.005861402	916.4949278	31.28724496	31.28724496	0	653.3899695	50.89182742	0.357604486	4479.781812	0.012527197	6.30E-04	6.30E-04	1.00E-55	893.2925826	1181.327494	1.322441849	-109.1448296	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-8	0.009095406	3.83E-05	1	2.61E-51	1022.728953	1	1022.728953	2075.926283	48.445	48.44465735	-6326.467829	-0.701729217	5.021080517	0	0	0	4495.101622	0.498594829	13.12290787	0	0.005478569	916.4949278	31.28724496	31.28724496	0	653.894201	51.60447415	0.35936649	4495.095592	0.012508388	6.30E-04	6.30E-04	1.00E-55	893.7578518	1181.792764	1.322273993	-107.8655332	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-7.5	0.009150866	3.79E-05	1	2.64E-51	1024.803953	1	1024.803953	2077.731973	49.012	49.01178645	-6624.447341	-0.734780983	4.653690026	0	0	0	4506.580288	0.499868038	13.37284189	0	0.005077704	916.4949278	31.28724496	31.28724496	0	654.0215606	52.28948352	0.360793579	4506.574293	0.012490728	6.30E-04	6.30E-04	1.00E-55	894.1814503	1182.216362	1.322121323	-106.6968859	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-7	0.009206326	3.76E-05	1	2.66E-51	1026.680484	1	1026.680484	2079.365797	49.549	49.54892434	-6866.116708	-0.76158685	4.272896601	0	0	0	4514.331187	0.500727764	13.62320577	0	0.004662215	916.4949278	31.28724496	31.28724496	0	653.7896004	52.9442307	0.361892474	4514.325214	0.012474217	6.30E-04	6.30E-04	1.00E-55	894.5635347	1182.598446	1.321983739	-105.6395407	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
-6.5	0.009261786	3.73E-05	1	2.68E-51	1028.356786	1	1028.356786	2080.826134	50.054	50.0540701	-7062.8122	-0.783404233	3.881194484	0	0	0	4518.461047	0.501185847	13.87379869	0	0.004234824	916.4949278	31.28724496	31.28724496	0	653.2162098	53.56612123	0.362670072	4518.455086	0.012458858	6.30E-04	6.30E-04	1.00E-55	894.9040505	1182.938962	1.321861223	-104.6946345	9222172.007	9222360.93	1.000020486	-1.79E-48	0.17795142	0.047991615	0.018142355	0.755527157	9.62E-10	6.67E-07	9.37E-14	5.40E-08	2.79E-05	2.42E-06	3.56E-04	0	0	1	0	0	0	0	0	0	0	0	0	0	 
