Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal [Pa]	LWArealGemittelt [Pa]	LWA[Pa]
226.70000000000005	 4.3881998122762033E-4	 102394.53247044235	 102714.09708601395	 102714.09708601395	 
226.8	 4.385951886074042E-4	 102385.51938119755	 102710.70244269833	 102710.70244269833	 
226.90000000000003	 4.383699145901238E-4	 102375.29224160944	 102706.77567627741	 102706.77567627741	 
227.0	 4.3814415933076035E-4	 102364.79297387485	 102702.30072174937	 102702.30072174937	 
227.10000000000002	 4.3791792298566925E-4	 102351.94858028222	 102697.20496046243	 102697.20496046243	 
227.2	 4.3769120571258844E-4	 102338.9209372616	 102691.43365056648	 102691.43365056648	 
227.30000000000007	 4.374640076706427E-4	 102325.42519355452	 102685.02830672968	 102685.02830672968	 
227.40000000000003	 4.372363290203503E-4	 102310.89512490461	 102677.98291193804	 102677.98291193804	 
227.5	 4.3700816992362954E-4	 102296.68665808537	 102670.33133162417	 102670.33133162417	 
227.60000000000002	 4.3677953054380397E-4	 102281.59173817692	 102662.10850755722	 102662.10850755722	 
227.7	 4.365504110456093E-4	 102266.94620041951	 102653.35311928672	 102653.35311928672	 
227.80000000000007	 4.363208115951987E-4	 102251.46363749044	 102644.09981984476	 102644.09981984476	 
227.90000000000003	 4.360907323601496E-4	 102236.2857885202	 102634.37432626367	 102634.37432626367	 
228.00000000000006	 4.358601735094692E-4	 102222.14597158652	 102624.28596524063	 102624.28596524063	 
228.10000000000002	 4.3562913521360164E-4	 102208.3993811975	 102613.93550225874	 102613.93550225874	 
228.2	 4.3539761764443215E-4	 102194.53434687256	 102603.36024239531	 102603.36024239531	 
228.3	 4.351656209752948E-4	 102179.3600219298	 102592.51519466765	 102592.51519466765	 
228.39999999999998	 4.3493314538097845E-4	 102163.79059401219	 102581.34879989242	 102581.34879989242	 
228.50000000000006	 4.347001910377321E-4	 102147.94263062546	 102569.86107293039	 102569.86107293039	 
228.60000000000002	 4.344667581232719E-4	 102131.81407227303	 102558.05711599014	 102558.05711599014	 
228.70000000000005	 4.3423284681678645E-4	 102114.63279080852	 102545.90609334019	 102545.90609334019	 
228.8	 4.3399845729894334E-4	 102100.07306540801	 102533.51356776898	 102533.51356776898	 
228.89999999999998	 4.3376358975189547E-4	 102087.50249332565	 102521.10823465718	 102521.10823465718	 
229.00000000000006	 4.3352824435928647E-4	 102074.9375963005	 102508.77937495726	 102508.77937495726	 
229.10000000000002	 4.3329242130625784E-4	 102063.39054824559	 102496.56684698164	 102496.56684698164	 
229.20000000000005	 4.330561207794541E-4	 102051.07338577419	 102484.471429584	 102484.471429584	 
229.3	 4.3281934296702964E-4	 102036.14473588859	 102472.33036475696	 102472.33036475696	 
229.40000000000003	 4.325820880586543E-4	 102021.09489607165	 102460.0267489808	 102460.0267489808	 
229.5	 4.323443562455203E-4	 102006.11796243317	 102447.57344267123	 102447.57344267123	 
229.59999999999997	 4.3210614772034743E-4	 101989.12560545381	 102434.89588698171	 102434.89588698171	 
229.70000000000005	 4.318674626773893E-4	 101973.07823703277	 102421.96899017663	 102421.96899017663	 
229.8	 4.316283013124409E-4	 101956.41530797095	 102408.82922946279	 102408.82922946279	 
229.90000000000003	 4.31388663822843E-4	 101939.75439263917	 102395.4692387966	 102395.4692387966	 
230.0	 4.3114855040748864E-4	 101924.290273646	 102381.96279607607	 102381.96279607607	 
230.10000000000008	 4.309079612668302E-4	 101908.89054824557	 102368.37795369854	 102368.37795369854	 
230.20000000000005	 4.3066689660288505E-4	 101894.52427822269	 102354.77073640436	 102354.77073640436	 
230.3	 4.304253566192412E-4	 101882.68880911513	 102341.30143808211	 102341.30143808211	 
230.40000000000003	 4.301833415210641E-4	 101870.27224160945	 102328.04210175764	 102328.04210175764	 
230.5	 4.299408515151023E-4	 101858.32469012198	 102314.97024798873	 102314.97024798873	 
230.60000000000002	 4.296978868096944E-4	 101846.93128051104	 102302.11504355342	 102302.11504355342	 
230.7	 4.2945444761477447E-4	 101835.89471300528	 102289.49805770113	 102289.49805770113	 
230.80000000000007	 4.2921053414187805E-4	 101824.78748188399	 102277.11101296482	 102277.11101296482	 
230.90000000000003	 4.289661466041495E-4	 101813.65443840573	 102264.92951581447	 102264.92951581447	 
231.0	 4.2872128521634643E-4	 101802.42674961855	 102252.93004365497	 102252.93004365497	 
231.10000000000002	 4.2847595019484776E-4	 101791.59063977873	 102241.1102038663	 102241.1102038663	 
231.2	 4.2823014175765817E-4	 101780.04395785657	 102229.44031878882	 102229.44031878882	 
231.30000000000007	 4.279838601244154E-4	 101769.50839721583	 102217.9231455315	 102217.9231455315	 
231.40000000000003	 4.2773710551639594E-4	 101757.16867181537	 102206.50726399815	 102206.50726399815	 
231.50000000000006	 4.274898781565211E-4	 101745.17004481307	 102195.11907770784	 102195.11907770784	 
231.60000000000002	 4.2724217826936367E-4	 101733.2428136918	 102183.77445566456	 102183.77445566456	 
231.7	 4.269940060811536E-4	 101720.90505625476	 102172.4537797633	 102172.4537797633	 
231.8	 4.267453618197841E-4	 101708.0748503051	 102161.11405386009	 102161.11405386009	 
231.89999999999998	 4.264962457148186E-4	 101696.62693268494	 102149.79839964467	 102149.79839964467	 
232.00000000000006	 4.262466579974957E-4	 101685.98588005334	 102138.60296337499	 102138.60296337499	 
232.10000000000002	 4.2599659890073667E-4	 101676.00372902359	 102127.58310938728	 102127.58310938728	 
232.20000000000005	 4.2574606865915026E-4	 101668.52116609455	 102116.86771422437	 102116.86771422437	 
232.3	 4.2549506750904015E-4	 101660.70949561399	 102106.52666804621	 102106.52666804621	 
232.39999999999998	 4.2524359568840974E-4	 101654.59956426387	 102096.59148002826	 102096.59148002826	 
232.50000000000006	 4.249916534369695E-4	 101649.10729881765	 102087.13232012936	 102087.13232012936	 
232.60000000000002	 4.247392409961428E-4	 101642.92533085425	 102078.10323974102	 102078.10323974102	 
232.70000000000005	 4.244863586090717E-4	 101636.73452993893	 102069.43439902579	 102069.43439902579	 
232.8	 4.242330065206234E-4	 101631.12606311971	 102061.12074554496	 102061.12074554496	 
232.90000000000003	 4.2397918497739614E-4	 101624.43649790232	 102053.10578079466	 102053.10578079466	 
233.0	 4.2372489422772615E-4	 101617.90029652933	 102045.31995294521	 102045.31995294521	 
233.09999999999997	 4.2347013452169273E-4	 101610.64491895497	 102037.71503499683	 102037.71503499683	 
233.20000000000005	 4.232149061111244E-4	 101601.91201277646	 102030.17201913806	 102030.17201913806	 
233.3	 4.229592092496066E-4	 101592.6412118611	 102022.59264317068	 102022.59264317068	 
233.40000000000003	 4.227030441924859E-4	 101584.00958714716	 102014.98595209996	 102014.98595209995	 
233.5	 4.224464111968777E-4	 101575.31022787941	 102007.38070474453	 102007.38070474453	 
233.60000000000008	 4.221893105216705E-4	 101564.83334000756	 101999.68911557835	 101999.68911557835	 
233.70000000000005	 4.219317424275345E-4	 101555.71864893207	 101991.90229948741	 101991.90229948741	 
233.8	 4.216737071769259E-4	 101546.44084572843	 101984.08403299435	 101984.08403299435	 
233.90000000000003	 4.214152050340931E-4	 101535.31764206706	 101976.14237041525	 101976.14237041525	 
234.0	 4.2115623626508394E-4	 101524.92198989316	 101968.03889984175	 101968.03889984175	 
234.10000000000002	 4.208968011377505E-4	 101513.28647501902	 101959.76373371464	 101959.76373371464	 
234.2	 4.206368999217572E-4	 101501.22423245612	 101951.25659985583	 101951.25659985583	 
234.30000000000007	 4.2037653288858344E-4	 101486.54107456136	 101942.39750463051	 101942.39750463051	 
234.40000000000003	 4.201157003115343E-4	 101471.99796243319	 101933.10835343091	 101933.10835343091	 
234.5	 4.198544024657424E-4	 101455.80825991604	 101923.36054250058	 101923.36054250058	 
234.60000000000002	 4.195926396281766E-4	 101438.91672673526	 101913.0921959231	 101913.0921959231	 
234.7	 4.193304120776477E-4	 101419.16972444694	 101902.19160401831	 101902.19160401831	 
234.80000000000007	 4.1906772009481274E-4	 101398.58977021354	 101890.556165019	 101890.556165019	 
234.90000000000003	 4.1880456396218473E-4	 101378.96661231879	 101878.2633642426	 101878.2633642426	 
235.00000000000006	 4.1854094396413474E-4	 101359.76221872611	 101865.43588229646	 101865.43588229646	 
235.10000000000002	 4.182768603869007E-4	 101340.28263062543	 101852.12940278962	 101852.12940278962	 
235.2	 4.180123135185921E-4	 101322.54885488172	 101838.45500029072	 101838.45500029072	 
235.3	 4.177473036491967E-4	 101303.29201277645	 101824.45511344951	 101824.45511344951	 
235.39999999999998	 4.1748183107058673E-4	 101284.72674961857	 101810.12438740498	 101810.12438740498	 
235.49999999999994	 4.172158960765246E-4	 101263.58203565977	 101795.40894574537	 101795.40894574537	 
235.60000000000002	 4.1694949896266834E-4	 101242.81457570552	 101780.25051167294	 101780.25051167294	 
235.70000000000005	 4.166826400265795E-4	 101221.15864893209	 101764.66630527031	 101764.66630527031	 
235.8	 4.1641531956772775E-4	 101196.87160087714	 101748.54353647647	 101748.54353647647	 
235.89999999999998	 4.1614753788749655E-4	 101173.76029652933	 101731.87128038786	 101731.87128038786	 
236.00000000000006	 4.158792952891902E-4	 101150.8057427536	 101714.75420648628	 101714.75420648628	 
236.10000000000002	 4.1561059207804063E-4	 101128.06684115174	 101697.24713869597	 101697.24713869597	 
236.2	 4.153414285612109E-4	 101105.34231025932	 101679.39356645932	 101679.39356645932	 
236.3	 4.150718050478031E-4	 101082.16825991606	 101661.20503730171	 101661.20503730171	 
236.40000000000003	 4.148017218488646E-4	 101058.44350019068	 101642.6687703698	 101642.6687703698	 
236.5	 4.1453117927739305E-4	 101033.77658943547	 101623.7526262259	 101623.7526262259	 
236.59999999999997	 4.142601776483425E-4	 101010.35375190689	 101604.50285749236	 101604.50285749236	 
236.70000000000005	 4.139887172786298E-4	 100985.63896929823	 101584.9444172578	 101584.9444172578	 
236.8	 4.1371679848714105E-4	 100959.58006769634	 101564.99539513169	 101564.99539513169	 
236.89999999999998	 4.134444215947362E-4	 100932.32784801675	 101544.58558400153	 101544.58558400153	 
237.0	 4.1317158692425604E-4	 100903.50739035083	 101523.64199639826	 101523.64199639826	 
237.10000000000008	 4.1289829480052815E-4	 100874.42066266206	 101502.13687253011	 101502.13687253011	 
237.20000000000005	 4.126245455503731E-4	 100844.94391208996	 101480.09332585297	 101480.09332585297	 
237.3	 4.123503395026095E-4	 100815.06505625471	 101457.52690573203	 101457.52690573203	 
237.40000000000003	 4.120756769880598E-4	 100787.0819441266	 101434.5421397809	 101434.5421397809	 
237.5	 4.1180055833955827E-4	 100759.59626906936	 101411.26780723697	 101411.26780723697	 
237.59999999999997	 4.115249838919545E-4	 100734.05443840576	 101387.82486063363	 101387.82486063363	 
237.7	 4.112489539821206E-4	 100707.28313405797	 101364.25331766257	 101364.25331766257	 
237.80000000000007	 4.109724689489575E-4	 100680.82922101446	 101340.52814270074	 101340.52814270074	 
237.90000000000003	 4.1069552913339984E-4	 100655.05713863454	 101316.70114435782	 101316.70114435782	 
238.0	 4.1041813487842187E-4	 100628.21237890917	 101292.763960449	 101292.763960449	 
238.10000000000002	 4.1014028652904455E-4	 100602.32505625472	 101268.7217736346	 101268.7217736346	 
238.2	 4.0986198443234003E-4	 100578.86487318837	 101244.71685638672	 101244.71685638672	 
238.29999999999995	 4.095832289374388E-4	 100557.91173817693	 101220.94083955786	 101220.94083955786	 
238.40000000000003	 4.0930402039553393E-4	 100537.54560545382	 101197.49736274552	 101197.49736274552	 
238.50000000000006	 4.0902435915988924E-4	 100517.51622330277	 101174.39747235284	 101174.39747235284	 
238.60000000000002	 4.0874424558584306E-4	 100499.97732170094	 101151.72868804666	 101151.72868804666	 
238.7	 4.0846368003081505E-4	 100482.8547130053	 101129.57329349447	 101129.57329349447	 
238.8	 4.081826628543115E-4	 100466.52839721585	 101107.94133874968	 101107.94133874968	 
238.89999999999998	 4.079011944179321E-4	 100449.39196700987	 101086.79143534951	 101086.79143534951	 
238.99999999999994	 4.076192750853748E-4	 100432.24340865746	 101066.05363490958	 101066.05363490958	 
239.10000000000002	 4.0733690522244155E-4	 100415.48295099159	 101045.71141687315	 101045.71141687315	 
239.20000000000005	 4.070540851970457E-4	 100397.59352307394	 101025.70438550077	 101025.70438550077	 
239.3	 4.0677081537921557E-4	 100378.91347730735	 101005.92933237866	 101005.92933237866	 
239.39999999999998	 4.064870961411017E-4	 100361.77018211287	 100986.3996058198	 100986.3996058198	 
239.50000000000006	 4.062029278569816E-4	 100344.62665808538	 100967.15772251469	 100967.15772251469	 
239.60000000000002	 4.059183109032671E-4	 100328.79004481308	 100948.23527342337	 100948.23527342337	 
239.7	 4.056332456585085E-4	 100313.39050247899	 100929.67827263108	 100929.67827263108	 
239.8	 4.0534773250340057E-4	 100298.23654366891	 100911.4857345394	 100911.4857345394	 
239.90000000000003	 4.0506177182078905E-4	 100282.47567410368	 100893.61287412838	 100893.61287412838	 
240.0	 4.04775363995676E-4	 100268.14981598011	 100876.06969391077	 100876.06969391077	 
240.09999999999997	 4.0448850941522473E-4	 100252.85411803961	 100858.84746514611	 100858.84746514611	 
240.20000000000005	 4.0420120846876653E-4	 100235.71498760488	 100841.80154895592	 100841.80154895592	 
240.3	 4.039134615478065E-4	 100217.96107456135	 100824.81493077286	 100824.81493077286	 
240.39999999999998	 4.036252690460281E-4	 100200.1822644927	 100807.85607900487	 100807.85607900487	 
240.5	 4.033366313592989E-4	 100183.04684115174	 100790.94892473314	 100790.94892473314	 
240.60000000000008	 4.0304754888567776E-4	 100165.87690980163	 100774.11419156111	 100774.11419156111	 
240.70000000000005	 4.027580220254194E-4	 100147.48894641493	 100757.29238963616	 100757.29238963616	 
240.8	 4.024680511809788E-4	 100131.3979166666	 100740.5298054637	 100740.5298054637	 
240.90000000000003	 4.0217763675701927E-4	 100114.06739035084	 100723.8636560533	 100723.8636560533	 
241.0	 4.018867791604163E-4	 100097.33009057965	 100707.259744622	 100707.259744622	 
241.09999999999997	 4.0159547880026385E-4	 100079.74670385195	 100690.70122273151	 100690.70122273151	 
241.2	 4.0130373608787933E-4	 100061.67590293667	 100674.1299378492	 100674.1299378492	 
241.30000000000007	 4.010115514368095E-4	 100043.78436975589	 100657.53591856798	 100657.53591856798	 
241.40000000000003	 4.007189252628374E-4	 100024.18290522497	 100640.85546606174	 100640.85546606174	 
241.5	 4.004258579839848E-4	 100002.82679538515	 100623.9503746748	 100623.9503746748	 
241.60000000000002	 4.0013235002052015E-4	 99982.25443840574	 100606.80064761963	 100606.80064761963	 
241.7	 3.9983840179496374E-4	 99960.34771071696	 100589.40495351504	 100589.40495351504	 
241.79999999999995	 3.995440137320923E-4	 99938.28702421814	 100571.72897036039	 100571.72897036039	 
241.90000000000003	 3.992491862589444E-4	 99914.78551392064	 100553.73011187794	 100553.73011187794	 
242.00000000000006	 3.989539198048287E-4	 99890.45279080849	 100535.34235059054	 100535.34235059054	 
242.10000000000002	 3.9865821480132536E-4	 99865.54469012201	 100516.54123120583	 100516.54123120583	 
242.2	 3.983620716822932E-4	 99842.25997616319	 100497.4064162522	 100497.4064162522	 
242.3	 3.9806549088387626E-4	 99818.75173817694	 100478.0224473518	 100478.0224473518	 
242.39999999999998	 3.9776847284450786E-4	 99793.50139492749	 100458.32898628328	 100458.32898628328	 
242.49999999999994	 3.9747101800491564E-4	 99768.97965579705	 100438.31209861652	 100438.31209861652	 
242.60000000000002	 3.9717312680812846E-4	 99742.76052536228	 100417.95819951924	 100417.95819951924	 
242.70000000000005	 3.968747996994805E-4	 99717.01704710141	 100397.24720483816	 100397.24720483816	 
242.8	 3.965760371266177E-4	 99691.87791666659	 100376.25259537536	 100376.25259537536	 
242.89999999999998	 3.9627683953950116E-4	 99665.37791666659	 100354.96626426875	 100354.96626426875	 
243.00000000000006	 3.959772073904139E-4	 99639.39965579705	 100333.37958202486	 100333.37958202486	 
243.10000000000002	 3.9567714113396735E-4	 99613.65791666662	 100311.54748080902	 100311.54748080902	 
243.2	 3.953766412271037E-4	 99588.5813949275	 100289.52743458253	 100289.52743458253	 
243.3	 3.950757081291033E-4	 99561.67182971009	 100267.28780232224	 100267.28780232224	 
243.40000000000003	 3.9477434230158863E-4	 99534.77269927532	 100244.77477735587	 100244.77477735587	 
243.5	 3.9447254420853174E-4	 99509.63356884052	 100222.08189391522	 100222.08189391522	 
